EstadoCivil,Curso,QualificacaoAnterior,QualificacaoAnteriorGrau,Nacionalidade,NotaAdmissao,NecessidadesEspeciais,Devedor,MensalidadesEmDia,Genero,Bolsista,International,UnidadesCurriculares1SemestreCreditado,UnidadesCurriculares1SemestreInscrito,UnidadesCurriculares1SemestreAvaliacoes,UnidadesCurriculares1SemestreAprovado,UnidadesCurriculares1SemestreGrau,UnidadesCurriculares1SemestreSemAvaliacoes,UnidadesCurriculares2SemestreCreditado,UnidadesCurriculares2SemestreInscrito,UnidadesCurriculares2SemestreAvaliacoes,UnidadesCurriculares2SemestreAprovado,UnidadesCurriculares2SemestreGrau,UnidadesCurriculares2SemestreSemAvaliacoes,TaxaDesemprego,TaxaInflacao,PIB,Target,target_class,target,target_excl_enrolled
Solteiro,Enfermagem,Ensino Secundário,133.1,Português,121.4,0,1,1,Feminino,0,0,0,7,12,4,13.375,0,0,7,7,5,13.5,0,13.9,-0.3,0.79,Matriculado,Matriculado,0,
Solteiro,Enfermagem,Ensino Secundário,133.0,Português,100.0,0,0,1,Feminino,0,0,1,8,8,7,11.571428571428502,0,1,8,8,7,11.571428571428502,0,12.7,3.7,-1.7,Graduado,Graduado,0,0
Solteiro,Enfermagem,Ensino Secundário,150.0,Português,131.5,0,0,1,Feminino,1,0,0,8,8,7,12.657142857142803,0,0,8,8,7,12.657142857142803,0,12.7,3.7,-1.7,Graduado,Graduado,0,0
Solteiro,Gestão,Ensino Secundário,117.0,Português,109.3,0,0,0,Feminino,0,0,0,5,9,2,10.0,1,0,5,11,1,10.0,0,9.4,-0.8,-3.12,Desistente,Desistente,1,1
Solteiro,Serviço Social,Ensino Secundário,145.0,Português,127.9,0,0,1,Feminino,0,0,0,6,7,6,13.7142857142857,0,0,6,6,6,13.1666666666666,0,12.7,3.7,-1.7,Graduado,Graduado,0,0
Solteiro,Serviço Social,Ensino Superior - Licenciatura,140.0,Português,140.0,0,0,1,Feminino,0,0,10,14,21,13,13.071428571428504,0,4,11,16,11,13.0,0,16.2,0.3,-0.92,Graduado,Graduado,0,0
Solteiro,Agronomia,Curso de Especialização Tecnológica,160.0,Português,160.0,0,0,1,Feminino,1,0,0,6,7,6,15.333333333333304,0,0,6,9,6,14.0,0,15.5,2.8,-4.06,Graduado,Graduado,0,0
Solteiro,Serviço Social,Ensino Secundário,125.0,Português,119.8,0,0,1,Feminino,0,0,0,6,9,5,11.571428571428502,0,0,6,8,6,12.142857142857096,0,16.2,0.3,-0.92,Graduado,Graduado,0,0
Divorciado,Gestão (presencial noturno),Outro - 11º Ano de Escolaridade,133.1,Português,153.0,0,0,0,Feminino,0,0,0,5,10,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Desistente,Desistente,1,1
Solteiro,Enfermagem,Ensino Secundário,139.0,Português,125.0,0,0,1,Feminino,1,0,0,7,7,6,12.9,0,0,7,7,6,12.9,0,7.6,2.6,0.32,Graduado,Graduado,0,0
Divorciado,Enfermagem,Ensino Secundário,130.0,Português,103.7,0,0,1,Feminino,0,0,1,8,12,5,13.126,1,1,8,12,5,13.126,1,10.8,1.4,1.74,Matriculado,Matriculado,0,
Solteiro,Enfermagem Veterinária,Ensino Superior - Licenciatura,120.0,Português,120.0,0,0,1,Feminino,0,0,4,10,20,4,11.5,2,3,9,13,3,11.666666666666602,2,15.5,2.8,-4.06,Desistente,Desistente,1,1
Solteiro,Ensino Básico,Ensino Secundário,160.0,Português,146.0,0,0,1,Feminino,0,0,0,6,11,3,10.333333333333304,0,0,6,10,5,11.8,0,9.4,-0.8,-3.12,Matriculado,Matriculado,0,
Solteiro,Design de Comunicação,Ensino Secundário,120.0,Português,116.9,0,0,1,Feminino,0,0,0,6,6,6,13.5,0,0,6,7,6,13.428571428571399,0,8.9,1.4,3.51,Graduado,Graduado,0,0
Casado,Gestão,Ensino Secundário,130.0,Português,117.9,0,0,1,Feminino,0,0,0,1,1,0,0.0,1,0,5,0,0,0.0,0,10.8,1.4,1.74,Desistente,Desistente,1,1
Solteiro,Gestão,Ensino Secundário,124.0,Português,128.6,0,0,1,Feminino,0,0,0,5,5,4,12.0,0,0,4,4,2,11.5,0,7.6,2.6,0.32,Matriculado,Matriculado,0,
Solteiro,Ensino Básico,Ensino Secundário,150.0,Português,135.0,0,0,1,Feminino,0,0,2,8,10,7,11.142857142857096,0,2,8,11,8,11.375,0,12.7,3.7,-1.7,Graduado,Graduado,0,0
Solteiro,Gestão (presencial noturno),Ensino Secundário,140.0,Português,124.6,0,0,1,Feminino,0,0,0,5,11,5,11.4,0,0,5,10,4,10.25,0,15.5,2.8,-4.06,Matriculado,Matriculado,0,
Solteiro,Enfermagem,Ensino Secundário,135.0,Português,124.0,0,0,1,Feminino,1,0,0,8,8,7,12.771428571428503,1,0,8,8,7,12.771428571428503,1,9.4,-0.8,-3.12,Matriculado,Matriculado,0,
Solteiro,Enfermagem,Ensino Secundário,143.0,Português,129.5,0,0,1,Feminino,1,0,0,8,8,7,13.798571428571398,0,0,8,8,7,13.798571428571398,0,10.8,1.4,1.74,Graduado,Graduado,0,0
Casado,Serviço Social (prestação nocturna),Ensino Básico (3º Ciclo),100.0,Português,111.3,0,1,0,Feminino,0,0,0,6,7,6,13.333333333333304,0,0,6,6,6,13.5,0,7.6,2.6,0.32,Graduado,Graduado,0,0
Divorciado,Serviço Social (prestação nocturna),Ensino Básico (3º Ciclo),133.1,Português,95.0,0,1,0,Feminino,0,0,0,6,11,0,0.0,0,0,5,6,0,0.0,0,8.9,1.4,3.51,Desistente,Desistente,1,1
Casado,Gestão,Ensino Secundário,133.1,Português,131.8,0,0,1,Feminino,0,0,14,15,17,14,11.357142857142803,0,13,14,15,13,12.846153846153797,0,7.6,2.6,0.32,Desistente,Desistente,1,1
Solteiro,Engenharia Informática,Ensino Secundário,132.0,Português,119.1,0,0,1,Feminino,0,0,0,5,11,0,0.0,0,0,5,8,0,0.0,0,9.4,-0.8,-3.12,Desistente,Desistente,1,1
Solteiro,Enfermagem Veterinária,Ensino Secundário,131.0,Português,125.4,0,0,1,Feminino,0,0,0,6,13,6,15.692307692307597,0,0,6,13,5,14.428571428571399,0,15.5,2.8,-4.06,Graduado,Graduado,0,0
Solteiro,Agronomia,Ensino Secundário,147.0,Português,140.7,0,1,1,Feminino,1,0,13,18,19,18,15.052631578947302,0,11,13,13,13,14.5384615384615,0,15.5,2.8,-4.06,Graduado,Graduado,0,0
Solteiro,Gestão (presencial noturno),Ensino Secundário,141.0,Português,131.9,0,0,1,Feminino,0,0,6,10,20,6,11.5,0,5,10,17,5,12.4,0,9.4,-0.8,-3.12,Desistente,Desistente,1,1
Solteiro,Serviço Social,Ensino Secundário,160.0,Português,124.0,0,1,1,Masculino,0,0,2,8,15,7,11.0,0,0,6,17,1,10.0,0,10.8,1.4,1.74,Matriculado,Matriculado,0,
Solteiro,Turismo,Ensino Secundário,135.0,Português,139.2,0,0,1,Masculino,1,0,0,6,6,6,13.0,0,0,6,6,6,13.1666666666666,0,12.4,0.5,1.79,Graduado,Graduado,0,0
Solteiro,Enfermagem,Ensino Secundário,133.0,Português,121.8,0,0,1,Masculino,1,0,0,8,8,8,12.938749999999999,0,0,8,8,8,12.938749999999999,0,9.4,-0.8,-3.12,Graduado,Graduado,0,0
Solteiro,Design de Animação e Multimédia,Ensino Secundário,142.0,Português,132.9,0,0,1,Masculino,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,Graduado,Graduado,0,0
Solteiro,Agronomia,Curso de Especialização Tecnológica,130.0,Português,130.0,0,0,1,Masculino,0,0,0,6,6,0,0.0,0,0,6,8,0,0.0,0,15.5,2.8,-4.06,Desistente,Desistente,1,1
Casado,Enfermagem,Ensino Secundário,133.1,Português,130.1,0,0,0,Masculino,0,0,0,7,10,5,13.0,0,0,7,9,5,12.88,0,11.1,0.6,2.02,Desistente,Desistente,1,1
Solteiro,Enfermagem,Ensino Secundário,133.1,Português,124.5,0,0,0,Masculino,0,0,0,7,11,5,12.18,0,0,7,11,4,11.8125,0,11.1,0.6,2.02,Desistente,Desistente,1,1
Casado,Gestão de Publicidade e Marketing,Ensino Secundário,130.0,Português,162.3,0,0,1,Masculino,0,0,0,6,13,3,11.333333333333304,0,0,6,12,5,11.4,0,13.9,-0.3,0.79,Desistente,Desistente,1,1
Solteiro,Enfermagem,Ensino Secundário,149.0,Português,137.8,0,0,1,Masculino,0,0,0,8,8,7,13.0,0,0,8,8,7,13.0,0,12.7,3.7,-1.7,Graduado,Graduado,0,0
Solteiro,Gestão de Publicidade e Marketing,Ensino Secundário,130.0,Português,119.5,0,0,0,Masculino,0,0,0,5,5,0,0.0,0,0,6,0,0,0.0,0,9.4,-0.8,-3.12,Desistente,Desistente,1,1
Solteiro,Equincultura,Ensino Secundário,150.0,Português,110.0,0,1,1,Masculino,0,0,0,5,13,2,12.5,2,0,5,8,3,12.333333333333304,0,9.4,-0.8,-3.12,Desistente,Desistente,1,1
Solteiro,Serviço Social,Ensino Secundário,106.0,Português,105.0,0,0,1,Masculino,0,0,0,6,9,5,11.0,0,0,6,9,5,12.166666666666602,0,11.1,0.6,2.02,Graduado,Graduado,0,0
Solteiro,Design de Animação e Multimédia,Ensino Secundário,162.0,Português,142.8,0,0,1,Masculino,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,Desistente,Desistente,1,1
Casado,Gestão (presencial noturno),Ensino Secundário,120.0,Português,128.2,0,0,1,Masculino,0,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Desistente,Desistente,1,1
Casado,Gestão (presencial noturno),Ensino Básico (3º Ciclo),133.1,Português,120.0,0,0,1,Masculino,0,0,0,5,9,0,0.0,0,0,5,5,1,10.0,0,12.7,3.7,-1.7,Desistente,Desistente,1,1
Solteiro,Engenharia Informática,Ensino Superior - Licenciatura,130.0,Português,130.0,0,0,0,Masculino,0,0,0,5,6,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,Desistente,Desistente,1,1
Solteiro,Gestão de Publicidade e Marketing,Ensino Secundário,128.0,Português,121.7,0,0,1,Masculino,1,0,0,5,5,5,12.4,0,0,5,5,4,10.75,0,9.4,-0.8,-3.12,Graduado,Graduado,0,0
Solteiro,Agronomia,Ensino Secundário,124.0,Português,116.0,0,0,1,Masculino,0,0,0,6,8,6,15.5,0,0,6,10,6,14.1,0,16.2,0.3,-0.92,Graduado,Graduado,0,0
Casado,Gestão (presencial noturno),Ensino Secundário,133.1,Português,133.2,0,0,0,Masculino,0,0,0,5,13,2,11.5,0,0,5,12,3,10.8,0,13.9,-0.3,0.79,Desistente,Desistente,1,1
Casado,Gestão (presencial noturno),Ensino Secundário,114.0,Português,116.7,0,0,1,Masculino,0,0,0,5,7,4,13.333333333333304,0,0,5,9,4,11.6,1,16.2,0.3,-0.92,Desistente,Desistente,1,1
Solteiro,Jornalismo e Comunicação,Ensino Secundário,140.0,Português,126.4,0,0,1,Masculino,1,0,0,6,8,6,12.666666666666602,0,0,6,6,6,13.5,0,12.7,3.7,-1.7,Graduado,Graduado,0,0
Solteiro,Agronomia,Ensino Secundário,160.0,Português,140.0,0,0,1,Masculino,0,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,11.1,0.6,2.02,Matriculado,Matriculado,0,
Solteiro,Gestão,Ensino Secundário,122.0,Português,120.3,0,0,1,Masculino,1,0,0,5,8,5,12.6,0,0,5,9,5,13.6,0,8.9,1.4,3.51,Desistente,Desistente,1,1
Solteiro,Design de Comunicação,Ensino Secundário,140.0,Português,118.0,0,1,1,Masculino,1,0,0,6,6,6,13.5,0,0,6,6,0,0.0,0,16.2,0.3,-0.92,Desistente,Desistente,1,1
Solteiro,Gestão de Publicidade e Marketing,Ensino Secundário,160.0,Português,149.5,0,0,0,Masculino,0,0,0,6,6,6,13.0,0,0,6,8,6,13.0,0,13.9,-0.3,0.79,Graduado,Graduado,0,0
Solteiro,Agronomia,Curso de Especialização Tecnológica,130.0,Português,130.0,0,0,1,Masculino,1,0,0,6,15,6,11.714285714285698,0,0,6,8,4,11.75,0,13.9,-0.3,0.79,Graduado,Graduado,0,0
Solteiro,Gestão de Publicidade e Marketing,Ensino Secundário,141.0,Português,126.3,0,0,1,Masculino,1,0,0,6,8,6,12.166666666666602,0,0,6,7,5,13.0,0,13.9,-0.3,0.79,Graduado,Graduado,0,0
Solteiro,Gestão,Ensino Secundário,127.0,Português,116.2,0,0,1,Masculino,0,0,0,5,10,0,0.0,1,0,5,13,0,0.0,0,9.4,-0.8,-3.12,Desistente,Desistente,1,1
Solteiro,Turismo,Ensino Secundário,126.0,Português,126.0,0,0,0,Masculino,0,0,0,6,12,0,0.0,0,0,6,6,0,0.0,6,9.4,-0.8,-3.12,Desistente,Desistente,1,1
Solteiro,Gestão de Publicidade e Marketing,Ensino Secundário,131.0,Português,122.3,0,0,1,Masculino,0,0,0,5,6,5,11.5,0,0,5,5,5,11.6,0,9.4,-0.8,-3.12,Graduado,Graduado,0,0
Solteiro,Gestão,Ensino Secundário,130.0,Português,119.5,0,0,1,Masculino,1,0,0,5,7,4,11.25,0,0,5,6,4,12.25,0,12.4,0.5,1.79,Matriculado,Matriculado,0,
Solteiro,Design de Comunicação,Curso de Especialização Tecnológica,130.0,Português,131.8,0,0,1,Masculino,1,0,2,7,7,7,12.285714285714198,0,5,9,10,8,12.375,0,12.4,0.5,1.79,Graduado,Graduado,0,0
Solteiro,Enfermagem,Ensino Secundário,140.0,Português,130.7,0,0,1,Masculino,1,0,0,7,7,7,12.7185714285714,0,0,8,11,8,12.8055555555555,0,11.1,0.6,2.02,Desistente,Desistente,1,1
Solteiro,Equincultura,Curso de Especialização Tecnológica,140.0,Português,140.0,0,0,1,Masculino,0,0,2,6,12,5,12.4,0,1,6,11,2,15.0,0,13.9,-0.3,0.79,Matriculado,Matriculado,0,
Solteiro,Design de Animação e Multimédia,Ensino Secundário,140.0,Português,129.5,0,0,1,Masculino,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,Desistente,Desistente,1,1
Divorciado,Gestão de Publicidade e Marketing,Ensino Básico (3º Ciclo),133.1,Português,130.0,0,1,1,Masculino,1,0,0,6,16,1,14.0,0,0,6,7,0,0.0,0,11.1,0.6,2.02,Desistente,Desistente,1,1
Solteiro,Gestão de Publicidade e Marketing,Ensino Secundário,120.0,Português,114.0,0,0,1,Masculino,0,0,0,5,10,3,11.666666666666602,0,0,5,8,4,11.25,0,7.6,2.6,0.32,Desistente,Desistente,1,1
Solteiro,Jornalismo e Comunicação,Ensino Secundário,121.0,Português,121.0,0,0,1,Masculino,0,0,0,6,15,1,13.0,0,0,6,8,4,11.25,0,9.4,-0.8,-3.12,Matriculado,Matriculado,0,
Solteiro,Design de Animação e Multimédia,Ensino Secundário,123.0,Português,116.4,0,1,1,Masculino,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,Desistente,Desistente,1,1
Solteiro,Engenharia Informática,Ensino Secundário,136.0,Português,121.7,0,0,1,Masculino,0,0,0,5,10,0,0.0,0,0,5,11,1,12.0,3,7.6,2.6,0.32,Desistente,Desistente,1,1
Casado,Turismo,Ensino Secundário,136.0,Português,130.0,0,0,1,Masculino,0,0,2,6,13,4,11.5,0,2,6,12,2,12.5,0,7.6,2.6,0.32,Desistente,Desistente,1,1
Solteiro,Gestão (presencial noturno),Ensino Secundário,120.0,Português,120.0,0,1,1,Masculino,0,0,6,10,10,7,11.714285714285698,0,4,10,10,6,11.5,0,10.8,1.4,1.74,Desistente,Desistente,1,1
Solteiro,Gestão (presencial noturno),Ensino Superior - Mestrado,160.0,Português,125.0,0,0,1,Masculino,0,0,0,5,7,5,12.6,0,0,5,7,5,13.7142857142857,0,13.9,-0.3,0.79,Graduado,Graduado,0,0
Solteiro,Design de Animação e Multimédia,Ensino Secundário,125.0,Português,134.1,0,0,1,Masculino,0,0,12,17,19,13,11.642857142857096,0,12,17,25,12,11.25,0,11.1,0.6,2.02,Desistente,Desistente,1,1
Solteiro,Gestão de Publicidade e Marketing,Ensino Secundário,146.0,Português,149.5,0,0,1,Masculino,1,0,0,6,8,6,14.875,0,0,6,8,6,13.428571428571399,0,11.1,0.6,2.02,Graduado,Graduado,0,0
Solteiro,Gestão de Publicidade e Marketing,Ensino Secundário,117.0,Português,113.2,0,0,1,Masculino,0,0,0,5,11,2,10.0,0,0,5,10,3,10.333333333333304,0,9.4,-0.8,-3.12,Matriculado,Matriculado,0,
Casado,Gestão (presencial noturno),Ensino Secundário,150.0,Português,146.0,0,0,1,Masculino,0,0,0,5,5,5,14.2,0,0,5,5,5,14.6,0,12.7,3.7,-1.7,Matriculado,Matriculado,0,
Solteiro,Agronomia,Curso de Especialização Tecnológica,140.0,Português,140.0,0,0,1,Masculino,0,0,0,6,8,6,12.714285714285698,0,0,6,9,6,13.5,0,12.4,0.5,1.79,Graduado,Graduado,0,0
Casado,Agronomia,Ensino Secundário,111.0,Português,162.4,0,1,0,Masculino,0,0,4,12,16,5,11.6,0,2,7,7,5,11.2,0,8.9,1.4,3.51,Desistente,Desistente,1,1
Solteiro,Enfermagem,Ensino Secundário,120.0,Português,136.6,0,0,1,Masculino,0,0,0,7,14,5,11.94,0,0,7,14,6,12.2,0,13.9,-0.3,0.79,Desistente,Desistente,1,1
Solteiro,Engenharia Informática,Ensino Secundário,111.0,Português,111.0,0,0,1,Masculino,0,0,0,5,10,4,11.6,0,0,5,9,3,14.2,0,12.4,0.5,1.79,Desistente,Desistente,1,1
Solteiro,Enfermagem,Ensino Secundário,118.0,Português,115.7,0,0,1,Masculino,0,0,0,7,9,5,12.7,0,0,8,9,7,13.475,0,13.9,-0.3,0.79,Matriculado,Matriculado,0,
Solteiro,Gestão de Publicidade e Marketing,Ensino Secundário,106.0,Português,105.7,0,0,1,Masculino,0,0,0,6,6,6,13.333333333333304,0,0,6,9,5,13.8,0,8.9,1.4,3.51,Graduado,Graduado,0,0
Solteiro,Agronomia,Curso de Especialização Tecnológica,120.0,Português,128.2,0,0,1,Masculino,0,0,4,9,13,8,13.333333333333304,0,5,10,12,9,13.1111111111111,0,16.2,0.3,-0.92,Matriculado,Matriculado,0,
Solteiro,Gestão,Ensino Secundário,151.0,Português,137.0,0,0,1,Masculino,0,0,0,5,5,5,13.4,0,0,5,5,5,15.0,0,8.9,1.4,3.51,Graduado,Graduado,0,0
Casado,Turismo,Ensino Básico (3º Ciclo),133.1,Português,120.0,0,1,0,Masculino,0,0,0,6,12,0,0.0,0,0,6,12,0,0.0,0,9.4,-0.8,-3.12,Desistente,Desistente,1,1
Solteiro,Gestão (presencial noturno),Ensino Secundário,120.0,Português,120.5,0,0,1,Masculino,0,0,0,5,5,2,11.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Desistente,Desistente,1,1
Solteiro,Gestão (presencial noturno),Curso de Especialização Tecnológica,120.0,Português,118.1,0,0,1,Masculino,0,0,13,15,17,13,12.0,0,9,13,13,9,11.333333333333304,0,8.9,1.4,3.51,Desistente,Desistente,1,1
Solteiro,Gestão (presencial noturno),Ensino Secundário,110.0,Português,139.0,0,0,1,Masculino,0,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,12.7,3.7,-1.7,Desistente,Desistente,1,1
Solteiro,Gestão,Ensino Básico (3º Ciclo),133.1,Português,116.3,0,0,0,Masculino,0,0,0,5,5,0,0.0,0,0,5,9,0,0.0,0,10.8,1.4,1.74,Desistente,Desistente,1,1
Solteiro,Turismo,Ensino Secundário,118.0,Português,120.5,0,0,1,Masculino,0,0,0,6,12,4,12.5,0,0,6,12,4,10.25,0,7.6,2.6,0.32,Desistente,Desistente,1,1
Solteiro,Design de Comunicação,Ensino Secundário,139.0,Português,134.9,0,0,1,Masculino,0,0,0,6,7,6,13.6666666666666,0,0,6,7,6,12.166666666666602,1,16.2,0.3,-0.92,Graduado,Graduado,0,0
Solteiro,Engenharia Informática,Ensino Secundário,130.0,Português,123.0,0,0,1,Masculino,0,0,0,5,10,1,10.0,0,0,5,7,0,0.0,0,9.4,-0.8,-3.12,Desistente,Desistente,1,1
Solteiro,Gestão de Publicidade e Marketing,Ensino Secundário,132.0,Português,122.9,0,0,0,Masculino,0,0,0,6,6,6,11.5,0,0,6,9,2,13.0,0,10.8,1.4,1.74,Desistente,Desistente,1,1
Solteiro,Gestão (presencial noturno),Ensino Secundário,100.0,Português,140.0,0,0,1,Masculino,0,0,0,5,7,4,12.25,0,0,5,7,4,12.75,0,15.5,2.8,-4.06,Matriculado,Matriculado,0,
Solteiro,Enfermagem Veterinária,Ensino Secundário,120.0,Português,122.5,0,0,0,Masculino,0,0,0,6,11,5,13.6,0,0,6,11,5,13.6666666666666,0,11.1,0.6,2.02,Matriculado,Matriculado,0,
Solteiro,Gestão (presencial noturno),Outro - 11º Ano de Escolaridade,133.1,Português,121.5,0,0,1,Masculino,0,0,0,5,11,2,10.5,0,0,5,9,3,11.333333333333304,1,7.6,2.6,0.32,Matriculado,Matriculado,0,
Solteiro,Enfermagem,Ensino Secundário,156.0,Português,132.3,0,0,1,Masculino,1,0,0,7,7,6,13.2666666666666,0,0,7,7,6,13.2666666666666,0,7.6,2.6,0.32,Graduado,Graduado,0,0
Solteiro,Enfermagem,Ensino Secundário,143.0,Português,131.5,0,0,1,Masculino,1,0,0,7,8,7,12.5125,0,0,8,8,8,14.1875,0,13.9,-0.3,0.79,Graduado,Graduado,0,0
Casado,Equincultura,12º Ano de Escolaridade - Não Concluído,133.1,Português,128.2,0,0,1,Masculino,0,0,0,5,9,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Desistente,Desistente,1,1
Solteiro,Gestão de Publicidade e Marketing,Ensino Secundário,140.0,Português,148.0,0,0,0,Masculino,0,0,0,6,14,0,0.0,0,0,6,6,0,0.0,0,12.7,3.7,-1.7,Desistente,Desistente,1,1
Solteiro,Enfermagem,Ensino Secundário,127.0,Português,121.5,0,0,1,Masculino,0,0,0,7,7,6,13.483333333333302,0,0,7,7,6,13.483333333333302,0,7.6,2.6,0.32,Graduado,Graduado,0,0
Solteiro,Enfermagem,Ensino Secundário,135.0,Português,135.4,0,0,1,Masculino,0,0,0,7,9,6,12.565000000000001,0,0,8,12,5,12.16,0,11.1,0.6,2.02,Matriculado,Matriculado,0,
Solteiro,Serviço Social,Ensino Básico (3º Ciclo),133.1,Português,139.0,0,1,0,Masculino,0,0,0,6,8,0,0.0,0,0,5,6,0,0.0,0,16.2,0.3,-0.92,Desistente,Desistente,1,1
Solteiro,Gestão,Ensino Secundário,120.0,Português,113.4,0,0,1,Masculino,0,0,0,5,9,3,13.0,0,0,5,9,3,11.666666666666602,0,12.7,3.7,-1.7,Desistente,Desistente,1,1
Solteiro,Engenharia Informática,Curso de Especialização Tecnológica,150.0,Português,150.0,0,1,1,Masculino,0,0,0,5,6,5,16.5,0,0,5,7,5,17.7142857142857,0,12.4,0.5,1.79,Desistente,Desistente,1,1
Solteiro,Gestão de Publicidade e Marketing,Ensino Secundário,123.0,Português,122.0,0,1,1,Masculino,0,0,0,6,7,6,13.1666666666666,0,0,6,9,5,13.2,0,8.9,1.4,3.51,Matriculado,Matriculado,0,
Solteiro,Enfermagem Veterinária,Curso de Especialização Tecnológica,150.0,Português,150.0,0,0,1,Masculino,0,0,1,6,11,6,13.8,0,1,6,7,6,13.142857142857096,0,16.2,0.3,-0.92,Graduado,Graduado,0,0
Solteiro,Turismo,Outro - 11º Ano de Escolaridade,133.1,Português,119.3,0,0,1,Masculino,0,0,0,6,7,6,11.166666666666602,0,0,6,11,4,11.8,0,9.4,-0.8,-3.12,Matriculado,Matriculado,0,
Solteiro,Agronomia,Ensino Secundário,130.0,Português,140.0,0,0,0,Masculino,0,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,13.9,-0.3,0.79,Desistente,Desistente,1,1
Solteiro,Design de Comunicação,Ensino Secundário,140.0,Português,125.0,0,0,1,Masculino,0,0,0,6,7,6,12.666666666666602,0,0,6,8,6,12.142857142857096,0,9.4,-0.8,-3.12,Matriculado,Matriculado,0,
Solteiro,Gestão de Publicidade e Marketing,Ensino Secundário,141.0,Português,140.7,0,0,1,Masculino,0,0,0,5,5,5,12.6,0,0,5,6,4,14.5,1,7.6,2.6,0.32,Graduado,Graduado,0,0
Casado,Enfermagem,Ensino Básico (3º Ciclo),133.1,Português,100.0,0,0,1,Masculino,0,0,0,7,7,5,13.06,0,0,7,9,0,0.0,0,16.2,0.3,-0.92,Matriculado,Matriculado,0,
Solteiro,Jornalismo e Comunicação,Ensino Secundário,146.0,Português,146.7,0,0,1,Masculino,0,0,0,6,7,6,13.833333333333304,0,0,6,8,6,13.625,0,7.6,2.6,0.32,Graduado,Graduado,0,0
Solteiro,Equincultura,Ensino Básico (3º Ciclo),133.1,Português,96.0,0,0,1,Masculino,0,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Desistente,Desistente,1,1
Solteiro,Engenharia Informática,Curso de Especialização Tecnológica,160.0,Português,160.0,0,1,0,Masculino,0,0,2,6,6,2,16.0,0,2,7,7,2,16.0,0,8.9,1.4,3.51,Desistente,Desistente,1,1
Solteiro,Engenharia Informática,Curso de Especialização Tecnológica,130.0,Português,130.0,0,1,0,Masculino,0,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,15.5,2.8,-4.06,Desistente,Desistente,1,1
Casado,Gestão (presencial noturno),Ensino Secundário,160.0,Português,130.0,0,0,0,Masculino,1,0,0,5,12,3,10.666666666666602,0,0,5,11,3,10.666666666666602,0,9.4,-0.8,-3.12,Desistente,Desistente,1,1
Casado,Design de Comunicação,Ensino Superior - Licenciatura,140.0,Português,140.0,0,0,1,Masculino,0,0,14,18,18,18,14.5,0,13,18,18,18,14.5,0,16.2,0.3,-0.92,Graduado,Graduado,0,0
Solteiro,Engenharia Informática,Ensino Secundário,126.0,Português,116.6,0,0,1,Masculino,1,0,0,5,6,5,14.0,0,0,5,7,5,13.8,0,8.9,1.4,3.51,Graduado,Graduado,0,0
Solteiro,Engenharia Informática,Ensino Secundário,118.0,Português,120.5,0,0,1,Masculino,0,0,0,5,10,3,13.333333333333304,0,0,5,11,5,13.571428571428504,0,12.4,0.5,1.79,Graduado,Graduado,0,0
Solteiro,Enfermagem Veterinária,Ensino Básico (3º Ciclo),133.1,Português,103.0,0,0,1,Masculino,0,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,10.8,1.4,1.74,Desistente,Desistente,1,1
Solteiro,Design de Comunicação,Ensino Secundário,121.0,Português,111.9,0,0,1,Masculino,0,0,0,6,9,5,12.0,0,0,6,10,4,11.2,0,8.9,1.4,3.51,Graduado,Graduado,0,0
Solteiro,Engenharia Informática,Ensino Secundário,148.0,Português,148.7,0,0,1,Masculino,0,0,0,5,6,5,16.2,0,0,5,8,5,16.0,0,8.9,1.4,3.51,Graduado,Graduado,0,0
Solteiro,Gestão (presencial noturno),Outro - 11º Ano de Escolaridade,133.1,Português,120.0,0,0,1,Masculino,0,0,7,13,13,7,10.285714285714198,0,5,11,13,5,10.6,0,10.8,1.4,1.74,Desistente,Desistente,1,1
Solteiro,Engenharia Informática,Ensino Secundário,140.0,Português,125.7,0,0,1,Masculino,0,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,Matriculado,Matriculado,0,
Solteiro,Turismo,Ensino Secundário,132.0,Português,120.1,0,0,1,Masculino,1,0,0,6,7,6,13.571428571428504,0,0,6,8,6,13.1666666666666,0,8.9,1.4,3.51,Graduado,Graduado,0,0
